"feature_id","Pair1","Pair2","Pair3","Pair5","Pair6","Pair7"
"TMSB10_3",0.688980401165866,0.51125393800012,0.239601634094637,0.79569700908948,-0.909778330474436,0.569393175408688
"TMSB4X_1",-0.74531050626029,-0.0939105139873391,0.719897986037164,-0.462942983594694,-0.851143020956341,-0.679780087953549
"TMSB4X_2",-0.0617836874188225,-0.239939714088028,-0.113268817277632,0.132341241032591,-0.689252536430525,-0.233423749942592
"TMSB4X_3",0.250167496483526,-0.047756905177156,-1.10249495019767,-0.0800031660614309,-0.91939701606803,-0.368385877926524
"TMSB4X_4",0.856204818982496,0.13130773664248,-0.597987166264311,-0.654656172616214,1.52676837588995,-0.84932882563524
"TMSB4X_7",-0.00476817170965127,-0.88013688018605,-0.0155456438670392,-0.328697645714701,-1.18708968581721,-0.323927700798723
"TTR_6",1.42549268220248,0.558160614078407,-0.145074430937175,0.601091280692938,0.927527661784628,-1.20616091416583
"TTR_7",1.28099271863247,0.191240486410344,-0.787654962103943,1.49402408396474,0.970909824677838,-0.788045488211569
"TTR_14",1.51409795627577,0.340674113681295,-0.840758384807199,0.290050236898519,1.02596045694698,-0.530298003042137
"UBC_1",-0.31382254457907,0.52147348647733,0.205305846805551,0.221107908298858,0.0859124659521004,-0.123551261606906
"VGF_1",-0.331868598507926,-0.269137569512331,0.00293120410012904,0.517344169349634,-0.906365312627942,0.425176117602394
"VGF_3",-0.603208998792427,-0.453812145950621,0.168417460105161,0.161258163448391,-1.03841683588933,0.228945470029132
"VGF_4",-0.50066754826854,-0.592902246605984,-0.485641453567833,0.191320066779223,-1.08861211630352,0.36441322267375
"VGF_15",-0.511662281943911,-0.397202191978181,-0.250906630713917,-0.0737572436299061,-0.722850394570182,0.0361539132832895
"VGF_16",-0.518888678657385,-0.145501912559343,-0.179312861965435,0.0725019285843125,-0.456112979784892,0.571626283112636
"VGF_31",-0.951713994828472,-0.0516365461507355,0.283165490823734,-0.110105637960416,-0.804284445619016,0.205781336217154
"VGF_70",-0.30911508046198,-0.424017692001744,0.205366818083252,0.360488830952374,-0.800974030029609,-0.0818160702194177
"VIM_4",-0.0512480002026852,0.296099296215008,0.33035068690744,-0.173712402513381,0.554294533954996,0.701683080640983
"ACTB_1",0.340855347975785,-0.425328083241759,1.65954005194148,-0.767632665834824,0.322598092316825,-0.0484646067394117
"AHSG_2",-0.281369131250502,0.713189903298829,0.229654269249917,-1.25519220915435,-2.30689175420496,0.349742446928584
"CHGA_47",-0.702941778051438,-0.189291321451332,0.123487151763044,1.15859275781711,-0.829433489881387,0.137052326454079
"CHGA_61",0.811686797338323,-0.572958601826503,1.06777891425219,0.147857112667683,0.949197428318717,-0.165352883165351
"CHGA_66",1.24190886054104,0.266477666521077,-1.69370349311951,-0.462292901915596,1.47688833789104,-0.8219476365432
"CHGB_24",0.725408517392077,-1.10766131860791,0.865920080958524,-0.696504029940879,0.276623316454229,-0.973189362350709
"CHGB_25",0.75656747945388,-0.0713375158483274,-0.541528087572054,-0.134273233014532,0.0769286018389526,-0.471796446458093
"CHGB_27",0.0879284998765844,-1.18645213499775,0.650642505517215,0.198631207988136,0.673329109294775,-1.70588415680254
"COX7C_1",1.88091477675007,0.369205116418708,0.283120440513297,-0.0784894526730433,0.331327430178172,-0.992946753863176
"EIF4H_2",-2.3882449317204,0.64726422163962,-0.11019997184885,0.503037643292068,-1.40597098497397,1.21951597719879
"FAU_2",0.248066826130023,0.432718187479075,-0.655258369261798,-1.49522431429699,-0.69566414584798,0.639537978364466
"GCG_62",-1.16564577535409,0.207956608124181,0.103591072111204,0.812285503988186,-0.909857188750651,0.265757770138439
"GCG_69",-0.440856531663995,0.650214239899775,-0.23197017885958,-0.450824351596491,-0.932390931646351,1.06384397977254
"GCG_82",-0.301646315272128,-0.454991569583513,0.334660216374818,0.943520696494623,-1.32368283143447,0.421339310037176
"GCG_83",-0.247669908390831,-0.416085845802336,0.801111508306292,-0.0832757410389071,-1.07849303902572,0.376850438935293
"GCG_90",-0.253670093967338,-0.324467686131591,0.368037402898,0.485711036433518,-1.02359444779689,0.705027409060811
"GCG_92",-0.128346418626938,-0.0949356844100571,2.43817047339908,0.170808184228058,-0.741512768916509,0.966672372665979
"GCG_106",1.17950614665327,-0.729615078419968,-0.0770429305553151,0.209314668657402,0.888817234171077,-0.465572055477637
"GCG_127",3.2361516237763,2.5596531093185,-1.76851997114682,0.0500643657657918,4.10311865537235,-1.35224689449764
"GCG_128",2.62646262265782,1.69450054689242,-2.4462340912463,-0.629199095379047,3.17541957465339,-1.37746598904278
"GCG_129",-0.36632882081244,-0.570086280371999,-0.4558799384445,0.822384474994848,-1.22973449212873,0.560574552034598
"GCG_137",-0.704633779426112,-1.44786612878087,-0.114141210314585,-0.309899480255392,-0.427946981568409,0.442234412508313
"GCG_142",-1.01789915879744,0.0280918028048411,0.896048725666137,0.493383918782882,-1.01710900524169,0.734282823498067
"GCG_150",-0.228103690501408,-0.291319985596221,1.06596440859037,-0.0812552042685439,-1.19697851318414,0.408819671202426
"GCG_152",-0.94662844199396,-0.295513793668146,0.800416698947053,0.568688168726613,-1.01276897622701,0.797792371607493
"GCG_153",-0.90525130284515,-0.66725932276843,0.640202390074837,0.0152845384326561,-1.02604051960739,0.409006892363852
"GCG_160",-0.0756928707564786,-0.295041569976899,1.1227075545092,0.0449957112044039,-0.975915442822098,0.416910151230248
"GCG_211",-2.00632336435666,0.394441204048192,0.00584121025841,0.666925660919638,-1.87218829267495,0.715396909808664
"GCG_214",-2.53058496972141,-0.0575565249020116,-0.267829096747697,-0.433314715288237,-0.575658011709661,0.374260274767785
